ABE,TJR,NV,DST,LMAC,OUT
0.992583,0.0591,0.015556,0,0.015557,0
0.992583,0.0591,0.015556,0,0.015557,0
0.992617,0.049375,0.015556,0,0.015557,0
0.992617,0.049375,0.015556,0,0.015557,0
0.992653,0.049375,0.015556,0,0.015557,0
0.992653,0.049375,0.015556,0,0.015557,0
0.992694,0.049375,0.015556,0,0.015557,0
0.992694,0.049375,0.015556,0,0.015557,0
0.992729,0.049375,0.015556,0,0.015557,0
0.992729,0.049375,0.015556,0,0.015557,0
0.992765,0.0396,0.015556,0,0.015557,0
0.992765,0.0396,0.015556,0,0.015557,0
0.992804,0.049375,0.015556,0,0.015557,0
0.992804,0.049375,0.015556,0,0.015557,0
0.992839,0.049375,0.015556,0,0.015557,0
0.992839,0.049375,0.015556,0,0.015557,0
0.992874,0.0591,0.015556,0,0.015557,0
0.992874,0.0591,0.015556,0,0.015557,0
0.99291,0.068775,0.015556,0,0.015557,0
0.99291,0.068775,0.015556,0,0.015557,0
0.992947,0.068775,0.015556,0,0.015557,0
0.992947,0.068775,0.015556,0,0.015557,0
0.992988,0.049375,0.015556,0,0.015557,0
0.992988,0.049375,0.015556,0,0.015557,0
0.993029,0.049375,0.015556,0,0.015557,0
0.993029,0.049375,0.015556,0,0.015557,0
0.99307,0.049375,0.015556,0,0.015557,0
0.99307,0.049375,0.015556,0,0.015557,0
0.993112,0.0396,0.015556,0,0.015557,0
0.993112,0.0396,0.015556,0,0.015557,0
0.993146,0.049375,0.015556,0,0.015557,0
0.993146,0.049375,0.015556,0,0.015557,0
0.993179,0.049375,0.015556,0,0.015557,0
0.993179,0.049375,0.015556,0,0.015557,0
0.993217,0.0396,0.015556,0,0.015557,0
0.993217,0.0396,0.015556,0,0.015557,0
0.993257,0.0396,0.015556,0,0.015557,0
0.993257,0.0396,0.015556,0,0.015557,0
0.993297,0.029775,0.015556,0,0.015557,0
0.993297,0.029775,0.015556,0,0.015557,0
0.993332,0.029775,0.015556,0,0.015557,0
0.993332,0.029775,0.015556,0,0.015557,0
0.993362,0.0396,0.015556,0,0.015557,0
0.993362,0.0396,0.015556,0,0.015557,0
0.993393,0.049375,0.015556,0,0.015557,0
0.993393,0.049375,0.015556,0,0.015557,0
0.993426,0.049375,0.015556,0,0.015557,0
0.993426,0.049375,0.015556,0,0.015557,0
0.993464,0.049375,0.015556,0,0.015557,0
0.993464,0.049375,0.015556,0,0.015557,0
0.993505,0.049375,0.015556,0,0.015557,0
0.993505,0.049375,0.015556,0,0.015557,0
0.993546,0.0396,0.015556,0,0.015557,0
0.993546,0.0396,0.015556,0,0.015557,0
0.993586,0.0396,0.015556,0,0.015557,0
0.993586,0.0396,0.015556,0,0.015557,0
0.993626,0.049375,0.015556,0,0.015557,0
0.993626,0.049375,0.015556,0,0.015557,0
0.993658,0.049375,0.015556,0,0.015557,0
0.993658,0.049375,0.015556,0,0.015557,0
0.993696,0.049375,0.015556,0,0.015557,0
0.993696,0.049375,0.015556,0,0.015557,0
0.99373,0.049375,0.015556,0,0.015557,0
0.99373,0.049375,0.015556,0,0.015557,0
0.993762,0.0396,0.015556,0,0.015557,0
0.993762,0.0396,0.015556,0,0.015557,0
0.993797,0.029775,0.015556,0,0.015557,0
0.993797,0.029775,0.015556,0,0.015557,1
0.993834,0.029775,0.015556,0,0.015557,0
0.993834,0.029775,0.015556,0,0.015557,0
0.993872,0.029775,0.015556,0,0.015557,0
0.993872,0.029775,0.015556,0,0.015557,0
0.993909,0.0396,0.015556,0,0.015557,0
0.993909,0.0396,0.015556,0,0.015557,0
0.993938,0.0396,0.015556,0,0.015557,0
0.993938,0.0396,0.015556,0,0.015557,0
0.993969,0.049375,0.015556,0,0.015557,0
0.993969,0.049375,0.015556,0,0.015557,0
0.993999,0.0396,0.015556,0,0.015557,0
0.993999,0.0396,0.015556,0,0.015557,0
0.994034,0.049375,0.015556,0,0.015557,0
0.994034,0.049375,0.015556,0,0.015557,0
0.994108,0.0591,0.015556,0,0.015557,0
0.994108,0.0591,0.015556,0,0.015557,0
0.994145,0.049375,0.015556,0,0.015557,0
0.994145,0.049375,0.015556,0,0.015557,0
0.994184,0.049375,0.015556,0,0.015557,0
0.994184,0.049375,0.015556,0,0.015557,0
0.994228,0.049375,0.015556,0,0.015557,0
0.994228,0.049375,0.015556,0,0.015557,0
0.994272,0.0396,0.015556,0,0.015557,0
0.994272,0.0396,0.015556,0,0.015557,0
0.994302,0.049375,0.015556,0,0.015557,0
0.994302,0.049375,0.015556,0,0.015557,0
0.994331,0.0396,0.015556,0,0.015557,0
0.994331,0.0396,0.015556,0,0.015557,0
0.994365,0.049375,0.015556,0,0.015557,0
0.994365,0.049375,0.015556,0,0.015557,0
0.994394,0.0396,0.015556,0,0.015557,0
0.994394,0.0396,0.015556,0,0.015557,0
0.994427,0.0396,0.015556,0,0.015557,0
0.994427,0.0396,0.015556,0,0.015557,0
0.994461,0.0396,0.015556,0,0.015557,0
0.994461,0.0396,0.015556,0,0.015557,0
0.994486,0.0396,0.015556,0,0.015557,0
0.994486,0.0396,0.015556,0,0.015557,0
0.994519,0.0396,0.015556,0,0.015557,0
0.994519,0.0396,0.015556,0,0.015557,0
0.994557,0.0396,0.015556,0,0.015557,0
0.994557,0.0396,0.015556,0,0.015557,0
0.994595,0.0396,0.015556,0,0.015557,0
0.994595,0.0396,0.015556,0,0.015557,0
0.994627,0.049375,0.015556,0,0.015557,0
0.994627,0.049375,0.015556,0,0.015557,0
0.994653,0.0396,0.015556,0,0.015557,0
0.994653,0.0396,0.015556,0,0.015557,0
0.994678,0.049375,0.015556,0,0.015557,0
0.994678,0.049375,0.015556,0,0.015557,0
0.994702,0.0396,0.015556,0,0.015557,0
0.994702,0.0396,0.015556,0,0.015557,0
0.994733,0.0396,0.015556,0,0.015557,0
0.994733,0.0396,0.015556,0,0.015557,0
0.994769,0.0396,0.015556,0,0.015557,0
0.994769,0.0396,0.015556,0,0.015557,0
0.994799,0.0396,0.015556,0,0.015557,0
0.994799,0.0396,0.015556,0,0.015557,1
0.994817,0.049375,0.015556,0,0.015557,0
0.994817,0.049375,0.015556,0,0.015557,0
0.994839,0.049375,0.015556,0,0.015557,0
0.994839,0.049375,0.015556,0,0.015557,0
0.994862,0.049375,0.015556,0,0.015557,0
0.994862,0.049375,0.015556,0,0.015557,0
0.994893,0.0591,0.015556,0,0.015557,0
0.994893,0.0591,0.015556,0,0.015557,0
0.994915,0.068775,0.015556,0,0.015557,0
0.994915,0.068775,0.015556,0,0.015557,0
0.994956,0.0975,0.317363,0,0.015557,1
0.99492,0.087975,0.340166,0,0.015557,1
0.99492,0.087975,0.340166,0,0.015557,1
0.994895,0.0784,0.351649,0,0.015557,0
0.994895,0.0784,0.351649,0,0.015557,0
0.994905,0.0784,0.351649,0,0.015557,0
0.994905,0.0784,0.351649,0,0.015557,0
0.994937,0.125775,0.391978,0,0.015557,0
0.544373,0.1719,0.059104,1,0.01556,0
0.981657,0.1536,0.381102,1,0.015569,1
0.631153,0.180975,0.029036,1,0.015682,1
0.991837,0.2604,0.572376,1,0.015739,1
0.959031,0.3439,0.049189,1,0.015937,0
0.940856,0.2775,0.606168,1,0.016022,0
0.825273,0.049375,0.053565,0,0.016055,0
0.989849,0.2604,0.026411,1,0.016121,1
0.301534,0.1164,0.033809,1,0.016267,0
0.019361,0.125775,0.550038,1,0.016326,1
0.993234,0.1351,0.105676,1,0.016498,0
0.108972,0.1164,1,1,0.016503,0
0.714677,0.144375,0.38117,0.999023,0.016522,0
0.997949,0.068775,0.015638,1,0.016547,1
0.631106,0.2604,0.000344,1,0.01664,1
0.98543,0.106975,0.381102,1,0.01695,0
0.019359,0.106975,0.690618,1,0.016977,1
0.725526,0.162775,0.017174,1,0.017174,1
0.945645,0.198975,0.252216,0.906542,0.017192,0
0.108809,0.1164,0.701393,1,0.017216,0
0.988811,0.3111,0.193531,0.988235,0.017278,0
0.363484,0.068775,0.101903,1,0.01729,0
0.108804,0.1164,0.701393,1,0.017301,0
0.019355,0.1351,0.572413,1,0.017332,1
0.995976,0.0975,0.178713,1,0.017343,1
0.995907,0.1351,0.572379,1,0.017347,1
0.995871,0.1351,0.572377,1,0.017348,1
0.995828,0.1351,0.485124,1,0.017349,1
0.108638,0.216775,0.541225,1,0.017349,1
0.19794,0.216775,0.541225,1,0.017349,1
0.28729,0.2079,0.541225,1,0.017349,1
0.108643,0.180975,0.546665,1,0.017349,1
0.19801,0.1536,0.546689,1,0.017349,1
0.287303,0.144375,0.572376,1,0.017349,1
0.287334,0.144375,0.572376,1,0.017349,1
0.37671,0.1536,0.572376,1,0.017349,1
0.376732,0.162775,0.572376,1,0.017349,0
0.995785,0.125775,0.572376,1,0.017349,1
0.198155,0.144375,0.601464,1,0.017349,1
0.198168,0.1351,0.625486,1,0.017349,1
0.108765,0.1351,0.652704,1,0.017349,1
0.554602,0.216775,0.424266,1,0.017579,1
0.964442,0.1164,0.381104,1,0.017647,0
0.262399,0.144375,0.072778,1,0.017722,0
0.263652,0.198975,0.03699,1,0.01775,1
0.198587,0.029775,0.351047,1,0.017798,0
0.423269,0.1719,0.039322,1,0.017876,0
0.985281,0.087975,0.381102,1,0.017884,0
0.264774,0.198975,0.031817,1,0.018054,1
0.50131,0.1719,0.039322,1,0.01812,0
0.995548,0.180975,0.194745,1,0.018137,0
0.981609,0.2256,0.070936,1,0.018187,0
0.10607,0.144375,0.002121,1,0.018333,0
0.018772,0.0975,0.002171,1,0.018333,0
0.192411,0.144375,0.002171,1,0.018333,0
0.194136,0.1164,0.002171,1,0.018333,0
0.279213,0.144375,0.002171,1,0.018333,0
0.966266,0.0975,0.002171,1,0.018333,0
0.974128,0.087975,0.002171,1,0.018333,0
0.974159,0.087975,0.002171,1,0.018333,0
0.974284,0.087975,0.002171,1,0.018333,0
0.974315,0.0975,0.002171,1,0.018333,0
0.974361,0.0975,0.002171,1,0.018333,0
0.974434,0.0975,0.002171,1,0.018333,0
0.974466,0.106975,0.002171,1,0.018333,0
0.975207,0.0784,0.002171,1,0.018333,0
0.975536,0.087975,0.002171,1,0.018333,0
0.975891,0.087975,0.002171,1,0.018333,0
0.973985,0.0784,0.002173,1,0.018333,0
0.106034,0.144375,0.003641,1,0.018333,0
0.105996,0.1536,0.005084,1,0.018333,0
0.193062,0.162775,0.006428,1,0.018333,1
0.280056,0.1719,0.007289,1,0.018333,0
0.279937,0.125775,0.007739,1,0.018333,0
0.279244,0.1351,0.012496,0.986911,0.018333,0
0.106103,0.1719,0.018332,1,0.018333,0
0.106135,0.162775,0.018332,1,0.018333,0
0.279815,0.125775,0.018332,1,0.018333,0
0.972192,0.144375,0.018332,1,0.018333,0
0.97245,0.1536,0.018332,1,0.018333,0
0.972693,0.1536,0.018332,1,0.018333,0
0.97292,0.180975,0.018332,1,0.018333,0
0.973141,0.180975,0.018332,1,0.018333,0
0.973353,0.1719,0.018332,1,0.018333,0
0.97357,0.1536,0.018332,1,0.018333,0
0.973782,0.144375,0.018332,1,0.018333,0
0.975422,0.087975,0.018332,1,0.018333,0
0.018887,0.0975,0.018702,1,0.018333,0
0.018769,0.1719,0.019503,0.984615,0.018333,0
0.018774,0.144375,0.019503,0.984615,0.018333,0
0.018788,0.1351,0.019503,0.984615,0.018333,0
0.018947,0.1536,0.019503,0.984615,0.018333,0
0.018948,0.162775,0.019503,0.984615,0.018333,0
0.018952,0.144375,0.019503,0.984615,0.018333,0
0.018953,0.1536,0.019503,0.984615,0.018333,0
0.01896,0.1536,0.019503,0.984615,0.018333,0
0.018962,0.162775,0.019503,0.984615,0.018333,0
0.105582,0.162775,0.019503,0.984615,0.018333,0
0.106556,0.1719,0.019503,0.984615,0.018333,0
0.106567,0.1719,0.019503,0.984615,0.018333,0
0.191785,0.144375,0.019503,0.984615,0.018333,0
0.192423,0.144375,0.019503,0.984615,0.018333,0
0.966384,0.1351,0.019503,0.984615,0.018333,0
0.966462,0.162775,0.019503,0.984615,0.018333,0
0.966493,0.1351,0.019503,0.984615,0.018333,0
0.966568,0.162775,0.019503,0.984615,0.018333,0
0.966615,0.1351,0.019503,0.984615,0.018333,0
0.966735,0.1351,0.019503,0.984615,0.018333,0
0.968855,0.162775,0.019503,0.984615,0.018333,0
0.970745,0.1536,0.019503,0.984615,0.018333,0
0.970818,0.162775,0.019503,0.984615,0.018333,0
0.970915,0.162775,0.019503,0.984615,0.018333,0
0.971002,0.162775,0.019503,0.984615,0.018333,0
0.971026,0.162775,0.019503,0.984615,0.018333,0
0.972511,0.1536,0.019503,0.984615,0.018333,0
0.973611,0.1536,0.019503,0.984615,0.018333,0
0.974895,0.1536,0.019503,0.984615,0.018333,0
0.974937,0.1536,0.019503,0.984615,0.018333,0
0.975232,0.1536,0.019503,0.984615,0.018333,0
0.975301,0.1536,0.019503,0.984615,0.018333,0
0.975324,0.162775,0.019503,0.984615,0.018333,0
0.97537,0.1536,0.019503,0.984615,0.018333,0
0.975418,0.1536,0.019503,0.984615,0.018333,0
0.975473,0.144375,0.019503,0.984615,0.018333,0
0.018958,0.1351,0.019508,0.984615,0.018333,0
0.975648,0.1351,0.019519,0.984615,0.018333,0
0.018954,0.144375,0.019631,0.984615,0.018333,0
0.106533,0.1536,0.019862,0.984615,0.018333,0
0.106505,0.144375,0.022085,0.984615,0.018333,0
0.106489,0.1536,0.025486,0.984615,0.018333,0
0.106474,0.1536,0.031813,0.984615,0.018333,0
0.192215,0.0975,0.035369,1,0.018333,0
0.194102,0.162775,0.039519,1,0.018333,0
0.194112,0.162775,0.039519,1,0.018333,0
0.106457,0.1536,0.041982,0.984615,0.018333,0
0.18893,0.125775,0.042521,0.975162,0.018333,0
0.189394,0.1351,0.042521,0.975162,0.018333,0
0.189488,0.1351,0.042521,0.975162,0.018333,0
0.189723,0.1351,0.042521,0.975162,0.018333,0
0.189983,0.1351,0.042521,0.975162,0.018333,0
0.190225,0.1351,0.042521,0.975162,0.018333,0
0.190252,0.1536,0.042521,0.975162,0.018333,0
0.190282,0.162775,0.042521,0.975162,0.018333,0
0.19031,0.144375,0.042521,0.975162,0.018333,0
0.190311,0.1719,0.042521,0.975162,0.018333,0
0.190341,0.1719,0.042521,0.975162,0.018333,0
0.19037,0.162775,0.042521,0.975162,0.018333,0
0.19048,0.1351,0.042521,0.975162,0.018333,0
0.190703,0.1351,0.042521,0.975162,0.018333,0
0.190791,0.1351,0.042521,0.975162,0.018333,0
0.190801,0.144375,0.042521,0.975162,0.018333,0
0.190829,0.144375,0.042521,0.975162,0.018333,0
0.19132,0.1351,0.042521,0.975162,0.018333,0
0.191598,0.1351,0.042521,0.975162,0.018333,0
0.191622,0.144375,0.042521,0.975162,0.018333,0
0.191645,0.144375,0.042521,0.975162,0.018333,0
0.279121,0.1351,0.042526,0.975162,0.018333,0
0.279268,0.144375,0.042534,0.975162,0.018333,0
0.279215,0.144375,0.042613,0.975162,0.018333,0
0.27919,0.1351,0.042759,0.975162,0.018333,1
0.279166,0.144375,0.043126,0.975162,0.018333,0
0.365923,0.1351,0.044008,0.975162,0.018333,0
0.36593,0.144375,0.045893,0.975162,0.018333,0
0.538652,0.180975,0.031985,1,0.018349,0
0.417708,0.087975,0.047292,1,0.018388,0
0.981488,0.1536,0.381102,1,0.018546,0
0.256,0.087975,0.082829,1,0.018592,0
0.97893,0.1351,0.381102,1,0.018613,0
0.265783,0.19,0.032363,1,0.018654,0
0.822802,0.234375,0.383864,1,0.018654,1
0.72545,0.162775,0.019988,1,0.018656,1
0.554664,0.2079,0.424266,1,0.018657,1
0.982327,0.1351,0.097546,1,0.018703,0
0.979763,0.1164,0.381104,1,0.018739,0
0.985102,0.087975,0.381102,1,0.018829,0
0.254343,0.068775,0.085012,1,0.018881,1
0.992948,0.125775,0.093986,1,0.018967,1
0.629141,0.2079,0.01247,1,0.018971,1
0.984655,0.251775,0.532138,1,0.019017,0
0.989959,0.2604,0.028916,1,0.019103,1
0.995609,0.2079,0.061767,1,0.019203,0
0.258344,0.068775,0.088961,1,0.019403,0
0.266695,0.144375,0.030592,1,0.019547,0
0.287229,0.216775,0.541225,1,0.01955,1
0.984935,0.068775,0.381102,1,0.019794,0
0.963456,0.1164,0.381104,1,0.019865,0
0.725469,0.162775,0.019988,1,0.019988,1
0.977676,0.144375,0.381104,1,0.02017,0
0.345092,0.068775,0.101903,1,0.020293,0
0.962205,0.251775,0.602571,0.117647,0.020333,1
0.989519,0.3759,0.440663,1,0.020381,0
0.992633,0.367975,0.409568,1,0.020436,1
0.462492,0.0784,0.109268,1,0.020588,0
0.249324,0.144375,1,1,0.020695,1
0.433873,0.125775,0.028565,1,0.020736,0
0.984719,0.068775,0.381102,1,0.020746,0
0.989287,0.444975,0.228342,1,0.02091,0
0.62744,0.3276,0.036423,1,0.020961,1
0.981451,0.1536,0.381102,1,0.021046,0
0.991919,0.268975,0.572376,1,0.021132,1
0.957908,0.234375,0.046276,1,0.021312,0
0.977776,0.1351,0.083516,1,0.021359,0
0.350076,0.068775,0.101903,1,0.021445,0
0.950486,0.5511,0.230922,1,0.021639,0
0.354996,0.068775,0.101903,1,0.021648,0
0.984468,0.0784,0.381102,1,0.021693,0
0.989404,0.36,0.424266,1,0.021833,1
0.734628,0.216775,0.354482,1,0.021851,0
0.979257,0.1351,0.381102,1,0.021897,0
0.990064,0.234375,0.028782,1,0.02191,1
0.96238,0.1164,0.381104,1,0.022009,0
0.997013,0.4071,0.550423,1,0.022061,0
0.456867,0.162775,0.059105,1,0.022086,0
0.435098,0.125775,0.026378,1,0.022109,0
0.965331,0.2079,0.607643,1,0.022156,0
0.984333,0.36,0.281522,1,0.02228,0
0.6323,0.19,0.031567,1,0.022307,0
0.539025,0.198975,0.021809,0.909091,0.022481,0
0.980953,0.1351,0.097546,1,0.022529,0
0.019373,0.0784,0.669327,1,0.022602,1
0.822608,0.234375,0.401175,1,0.022658,1
0.984122,0.087975,0.381103,1,0.022672,0
0.990721,0.302775,0.572376,1,0.022877,1
0.637123,0.1536,0.022954,1,0.022954,1
0.989019,0.268975,0.283229,0.988235,0.022969,0
0.981572,0.1536,0.381102,1,0.023013,0
0.352573,0.1164,0.024175,1,0.023311,0
0.458792,0.0784,0.109268,1,0.023311,0
0.554568,0.216775,0.424266,1,0.02347,1
0.966643,0.2079,0.607643,1,0.023497,0
0.998616,0.068775,0.098305,1,0.023611,0
0.983713,0.068775,0.381103,1,0.023681,0
0.978819,0.1351,0.073884,1,0.023682,0
0.376973,0.162775,0.564233,1,0.023791,1
0.465147,0.087975,0.116861,1,0.023838,0
0.990188,0.234375,0.028615,1,0.023909,1
0.990556,0.335775,0.025579,1,0.023915,1
0.822686,0.2256,0.391419,1,0.024032,1
0.984726,0.383775,0.064547,0.974138,0.024033,0
0.353378,0.125775,0.022347,1,0.024228,0
0.961207,0.106975,0.381104,1,0.024258,0
0.981385,0.144375,0.381102,1,0.024345,0
0.554508,0.216775,0.424266,1,0.024579,1
0.106248,0.0975,0.059104,1,0.024672,0
0.019196,0.0975,0.059108,1,0.024672,1
0.983238,0.068775,0.381106,1,0.024698,1
0.266263,0.198975,0.031817,1,0.024764,1
0.979503,0.125775,0.381102,1,0.024786,0
0.354117,0.125775,0.020862,1,0.024833,0
0.7141,0.251775,0.024863,1,0.024863,1
0.716513,0.144375,0.018413,1,0.024897,1
0.976467,0.144375,0.381104,1,0.024991,0
0.195934,0.268975,0.025865,1,0.025062,0
0.438955,0.1351,0.019926,1,0.025172,0
0.72551,0.162775,0.017174,1,0.025234,1
0.464445,0.087975,0.116861,1,0.02525,0
0.439753,0.1351,0.01929,1,0.025332,0
0.990304,0.234375,0.028254,1,0.025352,1
0.988604,0.367975,0.596893,0.981481,0.025451,0
0.019036,0.1351,1,1,0.025489,0
0.637067,0.1536,0.025717,1,0.025717,1
0.982691,0.068775,0.381111,1,0.025745,0
0.979771,0.180975,0.01939,1,0.02593,1
0.98783,0.3759,1,1,0.026237,1
0.987908,0.367975,1,1,0.026237,1
0.988237,0.367975,1,1,0.026237,1
0.988399,0.36,1,1,0.026237,1
0.988482,0.36,1,1,0.026237,1
0.988566,0.36,1,1,0.026237,1
0.989269,0.3439,1,1,0.026237,1
0.989355,0.3439,1,1,0.026237,1
0.989475,0.3439,1,1,0.026237,1
0.989724,0.319375,1,1,0.026238,1
0.989847,0.319375,1,1,0.026241,1
0.5394,0.198975,0.021809,0.909091,0.026425,0
0.959913,0.087975,0.381104,1,0.026542,0
0.466894,0.106975,0.123816,1,0.026676,0
0.982058,0.0784,0.38111,1,0.0268,0
0.981201,0.144375,0.381102,1,0.027095,0
0.488678,0.106975,0.129883,1,0.02718,0
0.979734,0.1351,0.381102,1,0.027195,0
0.466429,0.106975,0.123816,1,0.027203,0
0.99042,0.234375,0.027521,1,0.027255,1
0.096852,0.180975,1,1,0.027517,1
0.992709,0.367975,0.409585,1,0.027586,1
0.720947,0.19,0.033548,1,0.02781,0
0.981327,0.029775,0.381075,1,0.027881,0
0.637002,0.1536,0.028024,1,0.028024,0
0.980633,0.2256,0.065381,1,0.028108,1
0.887525,0.1719,0.381104,1,0.028289,0
0.456933,0.1536,0.059105,1,0.028313,0
0.984799,0.4816,0.073115,0.974138,0.028623,0
0.958498,0.0784,0.381104,1,0.028753,0
0.980497,0.162775,0.087335,1,0.028985,1
0.466626,0.106975,0.129883,1,0.029011,0
0.992278,0.3759,0.409559,1,0.029081,1
0.979824,0.1164,0.381102,1,0.029126,0
0.97688,0.144375,0.381104,1,0.029341,0
0.281811,0.1164,0.059104,1,0.029445,0
0.716695,0.1351,0.024964,1,0.029463,1
0.990519,0.19,0.105458,0.967742,0.029818,0
0.725196,0.180975,0.029859,1,0.029859,0
0.543457,0.144375,0.046189,1,0.02991,1
0.97975,0.1351,0.073884,1,0.030097,1
0.267211,0.19,0.032363,1,0.030124,0
0.993475,0.234375,0.409016,1,0.030131,1
0.981427,0.029775,0.381075,1,0.030212,0
0.98427,0.3276,0.235981,1,0.030296,1
0.980082,0.106975,0.381102,1,0.030479,1
0.733476,0.198975,0.572376,1,0.030671,1
0.991999,0.268975,0.572376,1,0.030678,1
0.948886,0.3276,0.038015,1,0.030821,0
0.956926,0.068775,0.381104,1,0.03089,0
0.998145,0.106975,0.613876,0,0.030911,1
0.813353,0.198975,0.031129,1,0.031129,0
0.978725,0.1351,0.083516,1,0.03122,0
0.980338,0.106975,0.381102,1,0.031222,0
0.887088,0.1719,0.381104,1,0.031246,0
0.969783,0.2431,0.448131,0,0.031366,1
0.998177,0.068775,0.04871,1,0.031536,0
0.980593,0.0975,0.381102,1,0.031601,0
0.981015,0.125775,0.381102,1,0.031634,0
0.980814,0.106975,0.381102,1,0.031784,0
0.809058,0.198975,0.034543,1,0.031864,0
0.987451,0.36,1,1,0.031922,1
0.9821,0.0784,0.38111,1,0.032241,0
0.637261,0.1536,0.014555,1,0.032248,1
0.99278,0.351975,0.409096,1,0.03228,1
0.985924,0.125775,0.093986,1,0.032369,0
0.805572,0.1536,0.039388,1,0.032609,0
0.716865,0.1351,0.031973,1,0.032657,1
0.268073,0.144375,0.030592,1,0.03284,0
0.990589,0.19,0.105458,0.967742,0.032878,0
0.376939,0.144375,0.572376,1,0.032895,1
0.955192,0.0784,0.381104,1,0.032956,0
0.108802,0.1351,0.625486,1,0.032977,1
0.988916,0.285975,0.235443,0.988235,0.03317,1
0.990719,0.3111,1,1,0.033175,1
0.975379,0.125775,0.381104,1,0.033218,0
0.950468,0.544375,0.248156,1,0.033411,0
0.99346,0.1351,0.105676,1,0.03352,0
0.984873,0.544375,0.086949,0.974138,0.033681,0
0.886643,0.162775,0.381104,1,0.033717,1
0.988503,0.335775,0.606236,0.990826,0.034112,0
0.98267,0.068775,0.381111,1,0.034198,0
0.717025,0.1536,0.039388,1,0.034612,0
0.966443,0.399375,0.518028,0.267081,0.034649,0
0.911706,0.1351,0.116568,1,0.034705,0
0.998393,0.087975,0.073137,1,0.034717,0
0.718015,0.1351,0.031973,1,0.034828,1
0.953248,0.087975,0.381104,1,0.034949,0
0.99723,0.1536,0.647172,0,0.035032,1
0.988402,0.36,0.573906,0.990826,0.035145,0
0.989094,0.4375,0.228345,1,0.035215,0
0.629889,0.144375,0.046189,1,0.03565,1
0.887186,0.162775,0.381104,1,0.035708,1
0.994154,0.144375,0.126184,1,0.0359,0
0.898544,0.3111,0.03586,1,0.036073,0
0.983189,0.068775,0.381106,1,0.036085,0
0.542713,0.144375,0.051377,1,0.036117,1
0.988302,0.2604,0.601285,1,0.03619,0
0.952683,0.3439,0.591252,0.56,0.036196,0
0.436031,0.125775,0.028565,1,0.036226,0
0.816462,0.198975,0.031129,1,0.036284,0
0.630139,0.1536,0.054948,1,0.0363,1
0.717591,0.144375,0.057148,1,0.036365,1
0.717861,0.1351,0.024964,1,0.036563,1
0.975794,0.144375,0.381104,1,0.036587,1
0.645417,0.216775,0.345936,1,0.036687,0
0.896272,0.2256,0.035272,1,0.036748,0
0.951088,0.0784,0.381103,1,0.036859,0
0.995637,0.2079,0.071159,1,0.036981,1
0.169769,0.0975,0.829246,1,0.036992,0
0.994797,0.1164,0.134314,1,0.037111,0
0.966628,0.1536,0.381104,1,0.037215,0
0.628489,0.268975,0.020961,1,0.03766,0
0.988214,0.2604,0.601285,1,0.037783,0
0.717691,0.144375,0.018413,1,0.037786,1
0.983643,0.068775,0.381103,1,0.037899,0
0.951514,0.335775,0.590372,0.56,0.037913,0
0.992849,0.3276,0.409756,1,0.038025,1
0.984207,0.3439,0.194912,1,0.038035,0
0.986438,0.3276,1,1,0.038049,1
0.96637,0.144375,0.381104,1,0.038167,1
0.554646,0.216775,0.424266,1,0.038279,1
0.543395,0.162775,0.059092,1,0.038318,0
0.717514,0.2079,0.01247,1,0.038476,1
0.72782,0.0975,0.380886,0.975904,0.038593,0
0.966386,0.144375,0.381104,1,0.038659,1
0.94868,0.068775,0.3811,1,0.038705,1
0.99079,0.2944,0.572376,1,0.038751,1
0.950309,0.3276,0.585842,0.56,0.038882,0
0.788606,0.049375,0.45517,1,0.038917,0
0.81324,0.0975,0.380886,0.975904,0.039362,0
0.893079,0.125775,0.381296,0.998593,0.039381,0
0.98495,0.557775,0.106561,0.974138,0.039388,1
0.554708,0.2079,0.424266,1,0.039399,1
0.975745,0.1164,0.381104,1,0.039482,0
0.369566,0.144375,0.059104,1,0.039606,0
0.984041,0.087975,0.381103,1,0.039626,0
0.987934,0.302775,0.365926,0.990826,0.039655,0
0.63731,0.1536,0.011876,1,0.039689,1
0.949175,0.351975,0.580127,0.56,0.039732,0
0.630024,0.251775,0.007642,1,0.039744,1
0.366465,0.1351,0.021156,1,0.039841,0
0.281886,0.144375,0.059104,1,0.039907,0
0.437187,0.125775,0.026378,1,0.039979,0
0.465561,0.162775,0.205232,1,0.040032,0
0.54497,0.144375,0.051377,1,0.040255,1
0.954979,0.0199,0.219059,0,0.040305,0
0.956034,0.0199,0.248716,0,0.040305,0
0.956331,0.0199,0.278328,0,0.040305,0
0.966549,0.0199,0.307924,0,0.040305,0
0.972737,0.0199,0.33746,0,0.040305,0
0.977303,0.0199,0.367049,0,0.040305,0
0.98127,0.0199,0.396703,0,0.040305,0
0.988572,0.0199,0.426205,0,0.040305,0
0.989769,0.0396,0.455715,0,0.040305,0
0.989797,0.087975,0.485278,0,0.040305,0
0.989825,0.106975,0.514839,0,0.040305,0
